is_static,full_name
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$StoreTrendsTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetReceivedDirectMessagesTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetDirectMessagesTask
false,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$PendingDismissData
false,org.mariotaku.twidere.fragment.support.UserListFragment$2
false,org.mariotaku.twidere.fragment.support.UserListFragment$1
false,org.mariotaku.twidere.util.net.OkHttpRestClient$1
false,org.mariotaku.twidere.fragment.support.UserListsFragment$1
false,org.mariotaku.twidere.fragment.support.UserListMembersFragment$GetUserListTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyFavoriteTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$ClearUnreadCountTask
false,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$UpdateProfileTaskInternal$1
false,org.mariotaku.twidere.activity.support.ThemedFragmentActivity$1
false,org.mariotaku.twidere.activity.support.SignInActivity$1
false,org.mariotaku.twidere.fragment.support.UserFragment$2
false,org.mariotaku.twidere.fragment.support.UserFragment$1
false,org.mariotaku.twidere.fragment.support.UserFragment$4
false,org.mariotaku.twidere.fragment.support.UserFragment$3
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetHomeTimelineTask
false,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$3
false,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$2
false,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$4
false,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$1
false,org.mariotaku.twidere.util.MouseScrollDirectionDecider$InternalHorizontalScrollView
false,org.mariotaku.twidere.util.AbsServiceInterface$1
false,org.mariotaku.twidere.fragment.support.UserListMembersFragment$1
false,org.mariotaku.twidere.activity.support.MediaViewerActivity$BaseImagePageFragment$2
false,org.mariotaku.twidere.activity.support.MediaViewerActivity$BaseImagePageFragment$1
false,org.mariotaku.twidere.fragment.KeyboardShortcutsFragment$KeyboardShortcutPreferenceCompat$1
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$UpdateUserListDetailsTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$ReportMultiSpamTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetSentDirectMessagesTask
false,org.mariotaku.twidere.fragment.support.UserMediaTimelineFragment$1
false,org.mariotaku.twidere.fragment.support.StatusFragment$1
false,org.mariotaku.twidere.fragment.support.StatusFragment$2
false,org.mariotaku.twidere.fragment.support.StatusFragment$3
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$RemoveUnreadCountsTask
false,org.mariotaku.twidere.preference.TranslationDestinationPreference$GetLanguagesTask
false,org.mariotaku.twidere.preference.SettingsImportExportPreference$1
false,org.mariotaku.twidere.preference.AppVersionPreference$1
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$RetweetStatusTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroySavedSearchTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyUserListSubscriptionTask
false,org.mariotaku.twidere.fragment.support.AccountsDashboardFragment$1
false,org.mariotaku.twidere.activity.support.UserListSelectorActivity$SearchUsersTask$1
false,org.mariotaku.twidere.fragment.support.AccountsDashboardFragment$2
false,org.mariotaku.twidere.activity.iface.IControlBarActivity$ControlBarShowHideHelper$1
false,org.mariotaku.twidere.fragment.BaseFiltersFragment$1
false,org.mariotaku.twidere.fragment.support.AbsContentListViewFragment$1
false,org.mariotaku.twidere.fragment.support.DirectMessagesFragment$2
false,org.mariotaku.twidere.fragment.support.DirectMessagesFragment$1
false,org.mariotaku.twidere.fragment.KeyboardShortcutsFragment$KeyboardShortcutPreference$1
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateUserListSubscriptionTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DeleteUserListMembersTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyUserListTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyFriendshipTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyBlockTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateMuteTask
false,org.mariotaku.twidere.fragment.support.AbsStatusesFragment$StatusesBusCallback
false,org.mariotaku.twidere.fragment.CustomTabsFragment$1
false,org.mariotaku.twidere.fragment.support.AbsStatusesFragment$1
false,org.mariotaku.twidere.fragment.support.AbsStatusesFragment$2
false,org.mariotaku.twidere.activity.support.HomeActivity$1
false,org.mariotaku.twidere.activity.support.HomeActivity$2
false,org.mariotaku.twidere.activity.support.ComposeActivity$4
false,org.mariotaku.twidere.activity.support.ComposeActivity$2
false,org.mariotaku.twidere.activity.support.ComposeActivity$3
false,org.mariotaku.twidere.activity.support.ComposeActivity$1
false,org.mariotaku.twidere.activity.support.AccountSelectorActivity$1
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetMentionsTask
false,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$RemoveProfileBannerTaskInternal
false,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$UpdateProfileBannerImageTaskInternal
false,org.mariotaku.twidere.adapter.ArrayAdapter$ArrayFilter
false,org.ligi.passandroid.ui.quirk_fix.URLRewriteActivity$2
false,org.ligi.passandroid.ui.quirk_fix.URLRewriteActivity$1
false,org.ligi.passandroid.ui.quirk_fix.URLRewriteActivity$3
